	SScmap	SSfisher	SSlincs	SSlincs_Norm	SSpearson_corr	SSspearman_corr	SSzhang	SSzhang_Norm
S1.txt	0.164433249370277	-0.5728605223510226	-0.22698909567824094	0.09203166520609762	0.0691688389160075	0.44129554655870445	-122.95769230769231	0.49166744605733703

S10.txt	0.100729027620906	2.432035791226706	-0.2334627656925988	-0.058153023963967376	0.05761855625948017	0.270817376080534	-160.75708502024293	-0.7423875846740416

S10S1.txt	-0.0434985096870342	-2.4091785244065145	0.15466432921389398	-0.10818783373024055	-0.09267828965620162	-0.28424015009380865	-210.890243902439	-2.2646702318075103

S10S10.txt	-0.122917836421486	-2.464250229106067	-0.14171238324200044	0.006089798996201323	-0.026237053939130013	0.007894736842105263	-128.19871794871796	-1.089990405084652

S10S11.txt	1.77245840746637	-2.461319053747784	0.21454401318444646	0.0014779178762706069	0.07167818613385951	0.006275303643724696	-156.15128205128204	-0.34245922325533523

S10S12.txt	0.310177880897138	-0.5962282209471446	-0.28754244348918034	-0.08272713084471894	0.0677914845824827	0.3097560975609756	-89.4390243902439	0.680189277293787

S10S13.txt	-0.151651230236692	-2.8936802519184948	-0.38557745876024396	-0.8762007061766437	-0.13456404745771253	-0.14716599190283403	-155.64358974358976	-2.02616046266079

S10S14.txt	-1.65022670491348	2.638370044283675	-0.18616023663184533	0.03982752595262046	-0.2639294839830066	-0.3559099437148218	-150.22560975609755	-0.7051086548153147

S10S15.txt	-1.67021276595745	-0.7596923662134192	-0.2625051761957693	-0.060306399190451554	-0.29305923873753115	-0.36641651031894934	-106.85975609756098	0.7641814033918765

S10S16.txt	-1.68223266095607	-0.714761470893356	-0.21952036516561313	0.008568950509536322	-0.3768606439494761	-0.42307692307692313	-79.62692307692308	0.5085633138373185

S10S17.txt	-1.55819323849991	2.7706788007185983	-0.21116299720079407	-0.04429723965900345	-0.24472346426714445	-0.3046904315196999	-125.87560975609756	0.20467198054835167

S10S18.txt	-1.49049815498155	2.7698652924943743	-0.19234834279830154	-0.04174982150561796	-0.22205454040526282	-0.28866396761133606	-134.48589743589744	-0.505584492597926

S10S19.txt	-1.54277313240834	-0.5590897954318578	-0.26759291339947466	-0.05128092645734039	-0.329844623475627	-0.4294559099437149	-116.49512195121952	0.014220114724319262

