"Name"	"Score"
"S15S27.txt"	"S15S27.txt"	9.72645808769199e-09
"S3S11.txt"	"S3S11.txt"	2.36390242862958e-08
"S12S11.txt"	"S12S11.txt"	1.24480487156385e-07
"S12S5.txt"	"S12S5.txt"	1.24480487156385e-07
"S14S5.txt"	"S14S5.txt"	1.24480487156385e-07
"S3S12.txt"	"S3S12.txt"	8.77154702577228e-07
"S14S6.txt"	"S14S6.txt"	2.21185643011634e-06
"S6S8.txt"	"S6S8.txt"	9.99134028404374e-06
"S15S5.txt"	"S15S5.txt"	1.24276597225742e-05
"S9S2.txt"	"S9S2.txt"	1.24276597225742e-05
"S12S29.txt"	"S12S29.txt"	2.07606143719142e-05
"S12S7.txt"	"S12S7.txt"	2.288818359375e-05
"S12S6.txt"	"S12S6.txt"	2.76911527536526e-05
"S15S2.txt"	"S15S2.txt"	3.25441360473633e-05
"S15S11.txt"	"S15S11.txt"	3.80753350362723e-05
"S3S17.txt"	"S3S17.txt"	3.98395723271864e-05
"S3S6.txt"	"S3S6.txt"	3.98395723271864e-05
"S15S26.txt"	"S15S26.txt"	4.74077595618215e-05
"S14S1.txt"	"S14S1.txt"	5.92808636306528e-05
"S7S12.txt"	"S7S12.txt"	6.61685335596089e-05
"S17S17.txt"	"S17S17.txt"	0.000114546179837197
"S17S18.txt"	"S17S18.txt"	0.000163557278669535
"S3S10.txt"	"S3S10.txt"	0.000174733713649421
"S6S14.txt"	"S6S14.txt"	0.000200263236819716
"S6S20.txt"	"S6S20.txt"	0.000260710716247558
"S3S13.txt"	"S3S13.txt"	0.000269951340763292
"S12S16.txt"	"S12S16.txt"	0.000335653822228854
"S3S9.txt"	"S3S9.txt"	0.000335653822228854
"S12S17.txt"	"S12S17.txt"	0.00040295930744691
"S6S23.txt"	"S6S23.txt"	0.000427749424727119
"S6S3.txt"	"S6S3.txt"	0.000604733263245631
"S2S6.txt"	"S2S6.txt"	0.000639445778178799
"S12S2.txt"	"S12S2.txt"	0.000795370222244745
"S2S26.txt"	"S2S26.txt"	0.000981768574908135
"S3S5.txt"	"S3S5.txt"	0.00108781047191798
"S6S1.txt"	"S6S1.txt"	0.00108781047191798
"S3S27.txt"	"S3S27.txt"	0.00120323004468756
"S6S5.txt"	"S6S5.txt"	0.00126465892515523
"S12S21.txt"	"S12S21.txt"	0.0013286793198025
"S13S22.txt"	"S13S22.txt"	0.00144765606448447
"S3S4.txt"	"S3S4.txt"	0.00146484375
"S2S3.txt"	"S2S3.txt"	0.00160861277463148
"S16S11.txt"	"S16S11.txt"	0.00185694676365589
"S6S24.txt"	"S6S24.txt"	0.00185694676365589
"S2S5.txt"	"S2S5.txt"	0.00203967706839291
"S5S8.txt"	"S5S8.txt"	0.00213159542119673
"S3S16.txt"	"S3S16.txt"	0.00223033981482207
"S2S28.txt"	"S2S28.txt"	0.00330362890832377
"S12S8.txt"	"S12S8.txt"	0.00390281824117949
"S14S18.txt"	"S14S18.txt"	0.00423478614781497
"S17S26.txt"	"S17S26.txt"	0.00430743240790657
"S3S15.txt"	"S3S15.txt"	0.00430743240790657
"S9S11.txt"	"S9S11.txt"	0.00440939293505615
"S12S4.txt"	"S12S4.txt"	0.00456106518045998
"S15S7.txt"	"S15S7.txt"	0.00524600845391395
"S3S29.txt"	"S3S29.txt"	0.00528042389473096
"S3S30.txt"	"S3S30.txt"	0.00537508722797441
"S16S4.txt"	"S16S4.txt"	0.00558793544769287
"S3S14.txt"	"S3S14.txt"	0.00784014833768035
"S12S20.txt"	"S12S20.txt"	0.00843159465146922
"S3S26.txt"	"S3S26.txt"	0.00843159465146922
"S12S18.txt"	"S12S18.txt"	0.00890266641182865
"S2S4.txt"	"S2S4.txt"	0.00946298527222035
"S16S6.txt"	"S16S6.txt"	0.0104335445047113
"S12S10.txt"	"S12S10.txt"	0.0105415629823198
"S3S1.txt"	"S3S1.txt"	0.011182957673563
"S6S7.txt"	"S6S7.txt"	0.011182957673563
"S5S22.txt"	"S5S22.txt"	0.0119767007479037
"S5S16.txt"	"S5S16.txt"	0.0123908411566908
"S2S25.txt"	"S2S25.txt"	0.0132549891728455
"S16S5.txt"	"S16S5.txt"	0.0141687859912477
"S3S23.txt"	"S3S23.txt"	0.0141687859912477
"S6S27.txt"	"S6S27.txt"	0.0151344878771254
"S12S14.txt"	"S12S14.txt"	0.0156375290501471
"S14S3.txt"	"S14S3.txt"	0.0166854858398437
"S17S16.txt"	"S17S16.txt"	0.0170874281892178
"S15S10.txt"	"S15S10.txt"	0.0172310138162898
"S16S1.txt"	"S16S1.txt"	0.0177913247489841
"S17S22.txt"	"S17S22.txt"	0.0183667373918353
"S2S1.txt"	"S2S1.txt"	0.0186672812637304
"S6S25.txt"	"S6S25.txt"	0.0202785991851714
"S8S26.txt"	"S8S26.txt"	0.0208259607468222
"S12S1.txt"	"S12S1.txt"	0.0212823682371146
"S9S26.txt"	"S9S26.txt"	0.0214818446226467
"S2S24.txt"	"S2S24.txt"	0.0219958964914941
"S16S2.txt"	"S16S2.txt"	0.024280204094569
"S6S26.txt"	"S6S26.txt"	0.024280204094569
"S2S23.txt"	"S2S23.txt"	0.0252185871363005
"S14S2.txt"	"S14S2.txt"	0.0265728132860278
"S15S28.txt"	"S15S28.txt"	0.0265728132860278
"S12S19.txt"	"S12S19.txt"	0.0273759631825356
"S12S25.txt"	"S12S25.txt"	0.0282273887619316
"S17S31.txt"	"S17S31.txt"	0.0300221592849492
"S11S9.txt"	"S11S9.txt"	0.0335845016335541
"S7S11.txt"	"S7S11.txt"	0.0345602567205679
"S13S11.txt"	"S13S11.txt"	0.0382241322173158
"S5S27.txt"	"S5S27.txt"	0.0387029288477204
"S17S32.txt"	"S17S32.txt"	0.0398008136928989
"S3S18.txt"	"S3S18.txt"	0.0409245298034432
"S5S21.txt"	"S5S21.txt"	0.0409245298034432
"S17S27.txt"	"S17S27.txt"	0.0444555390284351
"S6S10.txt"	"S6S10.txt"	0.0444555390284351
"S2S12.txt"	"S2S12.txt"	0.0456874875942372
"S2S2.txt"	"S2S2.txt"	0.0456874875942372
"S6S30.txt"	"S6S30.txt"	0.0469477554357946
"S2S27.txt"	"S2S27.txt"	0.0482368609649548
"S3S19.txt"	"S3S19.txt"	0.053692277527629
"S14S21.txt"	"S14S21.txt"	0.0551335979093277
"S3S24.txt"	"S3S24.txt"	0.0551335979093277
"S5S9.txt"	"S5S9.txt"	0.0562876020341824
"S14S15.txt"	"S14S15.txt"	0.0581131056614732
"S5S12.txt"	"S5S12.txt"	0.0581131056614732
"S2S8.txt"	"S2S8.txt"	0.0598959538993025
"S15S16.txt"	"S15S16.txt"	0.0600392449978707
"S3S2.txt"	"S3S2.txt"	0.0628331887941206
"S4S13.txt"	"S4S13.txt"	0.0628331887941206
"S16S3.txt"	"S16S3.txt"	0.0644757967539245
