"Name"	"Score"
"S11S28.txt"	"S11S28.txt"	0.0335545961711773
"S7S7.txt"	"S7S7.txt"	0.0345602567205679
"S8S23.txt"	"S8S23.txt"	0.0346080280573795
"S11S20.txt"	"S11S20.txt"	0.0348006746545374
"S9S6.txt"	"S9S6.txt"	0.0365827506607926
"S10S19.txt"	"S10S19.txt"	0.0398008136928989
"S12S27.txt"	"S12S27.txt"	0.0420745611190796
"S11S24.txt"	"S11S24.txt"	0.0444555390284351
"S8S27.txt"	"S8S27.txt"	0.0444555390284351
"S9S20.txt"	"S9S20.txt"	0.0445542478462181
"S15S9.txt"	"S15S9.txt"	0.0456874875942372
"S15S23.txt"	"S15S23.txt"	0.0469477554357946
"S10S24.txt"	"S10S24.txt"	0.0482368609649548
"S11S18.txt"	"S11S18.txt"	0.0506725262569339
"S11S27.txt"	"S11S27.txt"	0.0510004360076315
"S13S12.txt"	"S13S12.txt"	0.0522824944601791
"S3S3.txt"	"S3S3.txt"	0.0522824944601791
"S17S11.txt"	"S17S11.txt"	0.0566070174979954
"S6S2.txt"	"S6S2.txt"	0.057629768450733
"S17S15.txt"	"S17S15.txt"	0.061225602956146
"S5S24.txt"	"S5S24.txt"	0.061225602956146
"S8S20.txt"	"S8S20.txt"	0.0628331887941206
"S12S1.txt"	"S12S1.txt"	0.0644757967539245
"S15S19.txt"	"S15S19.txt"	0.0661540345748764
"S16S4.txt"	"S16S4.txt"	0.0661540345748764
"S14S28.txt"	"S14S28.txt"	0.0664744905730303
"S7S30.txt"	"S7S30.txt"	0.0682080350148024
"S13S2.txt"	"S13S2.txt"	0.0696198702027509
"S10S23.txt"	"S10S23.txt"	0.0732357163237682
"S14S10.txt"	"S14S10.txt"	0.0769963793825425
"S15S16.txt"	"S15S16.txt"	0.0789520565245086
"S11S1.txt"	"S11S1.txt"	0.0850354764673603
"S14S16.txt"	"S14S16.txt"	0.0850354764673603
"S17S14.txt"	"S17S14.txt"	0.0871480547607617
"S10S15.txt"	"S10S15.txt"	0.091504596649708
"S14S1.txt"	"S14S1.txt"	0.0973855937485742
"S3S2.txt"	"S3S2.txt"	0.103196373603508
"S11S23.txt"	"S11S23.txt"	0.107517647512371
"S17S25.txt"	"S17S25.txt"	0.118379953276847
"S11S19.txt"	"S11S19.txt"	0.118844592873977
"S9S3.txt"	"S9S3.txt"	0.119143699018084
"S13S23.txt"	"S13S23.txt"	0.127380877250428
"S12S10.txt"	"S12S10.txt"	0.133350817477903
"S4S27.txt"	"S4S27.txt"	0.133350817477903
"S11S2.txt"	"S11S2.txt"	0.136422106956591
"S13S17.txt"	"S13S17.txt"	0.145961590586977
"S5S29.txt"	"S5S29.txt"	0.149303488641385
"S14S22.txt"	"S14S22.txt"	0.154098505411684
"S17S19.txt"	"S17S19.txt"	0.157139413188051
"S15S6.txt"	"S15S6.txt"	0.159616188749434
"S4S7.txt"	"S4S7.txt"	0.163182888252156
"S2S6.txt"	"S2S6.txt"	0.170811420368903
"S4S21.txt"	"S4S21.txt"	0.170811420368903
"S6S11.txt"	"S6S11.txt"	0.176193876436873
