	SScmap	SSfisher	SSlincs	SSlincs_Norm	SSpearson_corr	SSspearman_corr	SSzhang	SSzhang_Norm
log2FC_cell_1-O-caffeoylquinic_acid.txt	-1.55788680819505	-2.44407748189519	0.12677589394521496	0.6446312793256799	0.06354452722475357	0.0982512378476058	0.06374829001367989	-0.07219765123994734

log2FC_cell_10-Gingerol.txt	-1.52404978214517	1.4876000832545533	0.025184503854618623	0.0	0.09797729896686071	0.09665362130623527	3.443228454172367	-0.002606125834088896

log2FC_cell_1_3-O-Dicaffeoylquinic_acid.txt	-1.58895429683879	1.1606055742167287	0.1375803737189723	0.7361888848187728	0.08543631257121226	0.10936683142850927	3.4946648426812588	0.3930382626546479

log2FC_cell_1_8-Dihydroxyanthraquinone.txt	-1.61333549643089	-1.4377376972485842	0.010270428061948444	0.03281675942397744	0.055822720337391406	0.08609578901699891	12.439945280437756	2.190546424884644

log2FC_cell_2-Undecanone.txt	-1.62096041531473	2.4546882041892424	0.007270252854170947	0.0	0.08727926332659337	0.13037636391343552	3.088372093023256	0.3224631674467332

log2FC_cell_2_3_5_4-tetrahydroxyl_diphenylethylene-2-o-glucoside.txt	-1.52713219616205	-1.7892410875190632	0.029323086876404773	0.03327145096231021	0.1193002031376926	0.1526908513661027	8.495759233926128	0.3898783039247653

log2FC_cell_3-Acetyl-11-Keto-Beta-Boswellic_Acid.txt	-1.61179428942245	1.5206813137809296	0.14458664376910707	0.7872660924963237	0.12387982911941224	0.15331095588651553	4.755950752393981	-0.7330656372992199

log2FC_cell_3-Hydroxy-4-methoxycinnamic_acid.txt	-1.53702836747937	1.5223817303183305	0.15556867086051815	0.7293232757510316	0.09988923364649024	0.12804690364145718	8.908071135430916	0.5259559167059479

log2FC_cell_3_29-Dibenzoyl_rarounitriol.txt	-1.53866227866877	1.5211777154774755	0.15101035180978506	0.8699568330091803	0.07903583271794974	0.0981165262106129	6.731053351573188	0.1374725849020945

log2FC_cell_3_4-Dihydroxybenzaldehyde.txt	-1.59589552238806	1.5280448019655806	-0.00035665820483932187	-0.1923125701733966	0.09014509817181837	0.11538292416043393	5.902872777017784	-0.14346214343880342

log2FC_cell_3_4-Dihydroxybenzoic_acid.txt	-1.6280175210902	1.5589044292397911	0.04384646161551534	0.3534694146685309	0.1021726351800255	0.11505877524697329	10.632831737346102	1.269741570364849

log2FC_cell_3_6_-Disinapoyl_Sucrose.txt	-1.59946463335496	1.5829133605800352	0.14003378205381214	0.7375357010410714	0.09169768075805884	0.12296567730647871	7.331326949384405	0.7894560822618358

log2FC_cell_4-Carvomenthenol.txt	-1.53978631686289	1.5798510013428917	0.01951300614704793	-0.20118986274338008	0.09433495184368328	0.11011603763244665	5.629822161422709	0.2892555399664887

log2FC_cell_4-Dicaffeoylquinic_Acid.txt	-1.55063270603504	0.9722590767447208	0.15075924959582274	0.754716537064121	0.11131842820143151	0.11813851228824918	6.295212038303694	-0.472007782750425

log2FC_cell_4-Hydroxybenzyl_Alcohol.txt	-1.70110317975341	1.580095713206123	0.025948275180453617	0.0	0.07598229739757398	0.10816013445509531	10.05061559507524	0.70377385021134

log2FC_cell_4-Hydroxyphenylacetic_acid.txt	-1.56182673588579	1.5182509365947543	0.152944315230353	0.7577495825692679	0.0900078818352762	0.13408645658514015	2.7173734610123117	0.07387968218741067

log2FC_cell_4-Mthoxysalicylaldehyde.txt	-1.53962408454621	1.136517084260865	0.14119183823206738	0.7435903921728237	0.12240677311564307	0.15514352023164038	9.69439124487004	0.21802133597826967

log2FC_cell_4_-Hydroxyacetophenone.txt	-1.60879299156392	-2.424582155165868	0.027513016238974848	0.1288965806717446	0.05232491863485281	0.0799804568303821	5.559233926128591	0.5952968409145859

log2FC_cell_5-O-Methylvisammioside.txt	-1.61430889033095	1.5243928812582874	0.14539564153868476	0.6951211982106692	0.06412544995498655	0.0752532137983336	1.9389876880984953	0.3346697613012146

log2FC_cell_5-hydroxymethyl-2-furaldehyde.txt	-1.59265087605451	1.55757235249767	0.15529193489300416	0.7460910187806408	0.13378296275957668	0.13995847076133938	8.715184678522572	0.39365920447859276

log2FC_cell_6-Gingerol.txt	-1.5509571706684	-1.847048012434914	0.1386635526915038	0.913493057722992	0.0649951803235152	0.10132989378438328	9.437756497948017	0.7345994432538402

log2FC_cell_6_7-Dihydroxycoumarin.txt	-1.62331278390655	-1.8534823364536135	0.026921178830330024	0.0	0.0731927501453827	0.11136029404568365	3.7160054719562243	0.4511995053628618

log2FC_cell_8-Gingerol.txt	-1.63499351070733	-2.465570391670607	0.1305574410930294	0.8064952355100696	0.09038917759666189	0.1289263323827805	-2.978385772913817	-0.8451838556961729

log2FC_cell_8-O-Acetylharpagide.txt	-1.53710948363771	-1.8216957782195955	0.15078380958236032	0.7325314783020582	0.10368286832821764	0.12746434499226902	4.6021887824897405	0.37798332339234486

log2FC_cell_A-Terpineol.txt	-1.60571057754705	1.5278228277571055	0.04555658558450843	-0.004283000824922278	0.09104091558995255	0.11482426054583296	9.592886456908344	0.5058688558607857

log2FC_cell_Acevaltratum__Acevaltrate_.txt	-1.57605682766293	-1.7333160445396547	0.0257844569288661	0.23015194952479578	0.09815604366494073	0.12938371490829498	10.391792065663475	0.9391511049050274

log2FC_cell_Aconitine.txt	-1.60793547789005	1.6562084542901516	0.05226988846372217	0.0	0.07029421494350381	0.09051290319428565	10.824623803009576	0.7484919040446288

log2FC_cell_Agarotetrol.txt	-1.60514276443868	1.0261438431458203	0.15784618621525587	0.7508489524674842	0.12821371406508994	0.14567271519166688	10.899589603283173	0.6331419424216035

log2FC_cell_Ainsliadimer_A.txt	-1.66289746917586	1.2458996009935808	0.13726964774496728	0.7341031257157451	0.10684978209991905	0.11851960426337256	7.764158686730506	0.852329374405222

log2FC_cell_Alantolactone.txt	-1.52946138870863	0.8903342224706275	0.15104430548453818	0.743866053424967	0.12287125841189375	0.12940325780005665	11.668399452804378	0.9640277084114242

log2FC_cell_Albiflorin.txt	-1.54522109947159	-1.7312174981986845	0.1381126941218976	0.6722055931101775	0.08206453567576104	0.1095004275187858	6.956497948016416	-0.3618745325386388

log2FC_cell_Alisol_B_23-Acetate.txt	-1.74850978029109	-1.8559181731769994	0.12961893669090674	0.6329789856860526	0.023599878479204053	0.06435568585032334	5.903419972640219	0.4149016102903574

