RIDA	-0.4173690827632486
RHOB	0.773015243637237
EPHA2	0.916923676088754
SUV39H1	1.0
MARS	0.8601590187092781
HLA-DRA	1.0
MCM7	0.9396932840159884
DOLPP1	0.8486638813274557
MAP4	0.5552557522435824
PXN	0.7728500549949937
CACNG4	0.7304120460081194
ELK1	0.9421556026676364
TBL2	0.3504881403568983
SHKBP1	0.6371747500704644
IRF5	0.9192517004694926
LMNB2	0.8501820786134511
CHAC1	1.0
TCF19	1.0
CHCHD7	-0.5506019100076137
TM7SF3	0.4016926047817424
SPATA20	0.7325293969668683
ASL	0.8867077938469714
ZNF584	1.0
TUBB	1.0
GNB1	0.2668254076070644
FADS3	0.5899300998474021
FAM83H	0.7905190327289513
TMBIM1	0.9203702854885826
CDCA4	1.0
CHERP	0.7042935625177693
TIMP3	1.0
DNAJA1	-0.6569411457626798
TUBG1	1.0
NAIF1	0.8052289549944052
GPAA1	0.8861290283922865
CSRP1	1.0
IER3IP1	-0.5268248678530921
TBC1D16	0.7466244897581307
GPR157	0.8744376720388105
PLXND1	0.6771061933293961
UBL4A	1.0
PPP2R1A	0.949574830584712
FBXL18	0.8880628082824593
C11orf80	0.6978364159520609
SRXN1	0.6346822932049985
CSK	0.7262228142144094
TRIB3	0.92734569009627
CCL22	0.2252339630514537
CDK2	0.6596910959720608
TMEM109	0.8463583252897703
CFB	0.7787073229691058
E2F4	0.7623747624245596
G6PD	0.9200783402150784
SEZ6L2	0.7082208550188702
FAM3C	-0.6644586799696827
ASF1B	1.0
CHRAC1	0.5261317925662837
BAG3	0.3745138969035572
PRIMPOL	-0.2882121244495502
TCF7L1	0.844033166539062
HEY2	-0.3062232539947228
YARS	0.9448667179073138
KANK2	0.5811058015103893
SLC29A3	0.9627433987123966
ELP2	-0.3599606909471849
CRAT	0.8793736527183986
C11orf24	0.6761131079722117
PHGDH	1.0
SCAMP5	0.8208006735445814
GAK	0.4112971537629716
VPS45	-0.4652307159376294
EDC3	0.5460470788958065
SUMO3	0.7011035530697558
CRNDE	-0.414381643334363
PXYLP1	-0.7125274979811331
TRAP1	1.0
MED22	1.0
PRADC1	1.0
ACTG2	1.0
CREBL2	-0.1851013882100664
TNFRSF1A	0.7252349982140364
SLC39A8	-0.5478436003496042
MCM5	1.0
PCIF1	0.8998994364555374
XAB2	0.7058538185586299
NR2C1	-0.5539982609204795
ARL5A	-0.5672053207662274
C17orf53	0.8875759865816362
TMPRSS4	1.0
OVOL1	0.9506020364712486
ZNF165	-0.8183057747312861
SIGMAR1	0.8191584975389935
TUBB3	0.9986249401977908
ATG13	0.5771356769735854
PAIP2	-0.3506082065424237
RAB18	-0.7935699838279956
TBC1D15	-1.0
AVPI1	0.5977601307326432
TUBA1B	1.0
SLC1A4	1.0
SLC1A5	0.7644471165088483
CLUH	0.5721388998698824
GOT2	0.95054242957148
RCC1L	0.8271599641147518
BCCIP	-0.8276849226414502
EXOC6	-0.6784793586311632
FBXO44	0.4363088854810742
EPS15L1	0.588862675870043
ZNF385A	0.7774558078849949
C22orf39	0.7543069519578269
FGFRL1	0.6129207710319148
NPIPB3	-0.6791029308600164
GNAS	0.5403398783979508
UGP2	-0.4869194441471708
AKR1C2	0.7007991208614107
CDK16	0.7275678819781416
FAM189B	0.6147880260485659
SLC10A3	1.0
P2RY2	0.5064487081423595
OASL	0.617457727955879
PSMD2	0.7371086638473344
COL18A1	0.7832047021825908
L3MBTL2	0.6717167126336943
PDCD11	0.5299559483586957
UBE2W	-0.6198195264810517
REEP5	-0.3742014910477729
BTBD6	0.6528596313159297
PEX12	-0.3766286863198907
KEAP1	0.5689585012965286
RBM14	0.9050140852577472
IQCK	-0.6294760009538771
ALDH3B1	0.7527593925218725
EIF2S2	-0.5828323574632888
SLC48A1	0.7748292981949305
RNH1	0.8495315056069735
ACOT7	1.0
SH3YL1	-0.711676597768525
LARP1	0.35577102145647
ATF3	1.0
ADCY3	0.8353915538641581
EIF2S3	-0.3098929643761795
FAM173B	-0.4907257805151733
CAB39L	-0.8428683646228572
LLPH	-0.6256217034838781
GORASP1	0.4878227150383721
CENPM	1.0
PFKL	0.8576458526575396
FAM83G	0.7003365901615087
SMARCE1	-0.6268258725984428
STX12	-0.1943671811556322
AP1M1	1.0
AIMP1	-0.5788363336579336
PGAM1	0.9677982345990916
MAPKAPK2	0.6760072490314748
NAE1	-0.7200520715999538
COLGALT1	0.8726559721198802
RTF1	-0.4852526564875252
DOT1L	0.6949045089181893
TMPRSS3	1.0
RAB31	-0.3969228075714421
MFAP1	-0.8236183777628848
NEURL1B	0.8836633060792077
RAB15	0.5865641556611524
GJB3	0.8293955727398782
SCP2	-0.5795941945468139
TOMM20	-0.3284458633739892
TLNRD1	1.0
TRIM16	1.0
LZIC	-0.1341549055987498
ALG13	-0.7370648128038133
DYNC1I2	-0.7586756929033227
IGHMBP2	0.8754149915616812
TRAPPC13	-0.6982276956574855
BCR	0.6431880881014049
C12orf75	0.9844821021073386
TNFRSF25	-0.5585230915442894
MAP2K3	0.7848679304854886
RAB40C	0.5258415403455216
CAST	-0.419105156583718
L1CAM	1.0
PDCD10	-0.5798790303874763
MED29	0.5275477237485987
TMA16	-0.540546522095676
SPPL3	0.4080915128470435
GSR	0.5190790323693187
RNF10	0.7053129260751609
SOCS1	0.8587389236458522
DMTN	0.8154752942949605
JMJD4	0.708936639836938
DTWD1	-0.6617072109150943
FZR1	0.6770561432659614
CALM3	0.8549788311109338
DHCR24	0.7152357147424665
WIPF2	0.4496302063290233
ERI3	0.809030702516501
ELMOD2	-0.9552718163900492
SUN2	0.8815050914419635
PRR12	0.5713098191769397
MYH9	0.7692665736853789
FOXP4	0.7349642535892515
GSKIP	-0.5839564289944038
OTULINL	-0.4818732057778909
ZFAND6	-0.4224817218601018
TRIM38	-0.6832468822104255
TRIM28	0.7639351565354923
LCMT2	1.0
RARS	-0.5040672255488644
PHAX	-0.5237708083661697
PAIP1	-0.3639538291680466
SMYD5	1.0
CENPBD1	0.7867998213608419
COPB2	-0.4634520882878655
PA2G4	0.7329646354410816
PORCN	1.0
NME4	0.8788850018348694
SAE1	0.694868925602791
TNFAIP2	1.0
KIF22	1.0
ANKRD13C	-0.6556057472772979
TTC39B	-0.5868107376916242
MID1IP1	0.7866358266700338
HAT1	-0.7573473729756237
CLUAP1	-0.7548911823036545
LRRC47	0.6482224899590358
TANK	-0.8580141652501805
SPTSSB	-0.7791999915394143
ST13	-0.3559666441670908
SENP3	0.740380269043299
N4BP3	0.9412396494458924
PPP2R5D	0.6499865582073366
NIFK	-0.3073977802631074
TTC5	0.8775477290089372
CRABP2	0.6647182997623394
FIBP	0.6873963484363943
ZNF22	-0.3060336724668184
PPM1K	-0.7175246181086308
RASD1	1.0
ESYT1	0.8313433065668745
PNKD	0.7401061409811477
PEA15	0.6436048546120277
UBE2Z	0.6297486856380909
GAPDH	0.8915790421176124
PIP4P1	0.7360564180157609
PLK1	1.0
GUCD1	0.9265409406352784
NDST1	0.6157881091992832
C19orf48	0.8713545721652048
DYNC2LI1	-0.7462659346897581
NUP62	0.6315475418876482
ANAPC4	-0.8134226145533684
NADK2	-0.647937231173765
LAMB2	0.5742375110284014
TRAF3IP1	-0.4844763872314508
XRCC5	-0.2265575957723317
INTS11	0.6603912636405657
MAPK8IP2	0.8604196256349784
TECPR2	0.6557415675544259
