MED22	-0.6298368162835962
FNTA	0.8901407717761329
SP100	0.6436405314585294
SEC61A1	-0.7007205078469757
ZFAND6	0.5984022129798903
PIN4	0.5735695647434494
GOLGA7	0.6620726261272467
ARF3	-0.9792089078378692
HDDC2	0.6892758055518926
CHMP1A	-0.4882329024119511
SRP19	0.6901074598416
PI4KB	-0.7107666784253478
ZNF687	-0.3652742686910865
NDUFB3	1.0
RFT1	-0.5663860842562726
KCMF1	0.5584071451682933
NOP9	-0.5178831859533207
C8orf76	0.4287706760005886
RPL5	0.6480921056124536
PBDC1	0.9234563228439004
DDX59	0.7611298829120378
ZMIZ2	-0.546601580185137
FAM204A	1.0
ELK1	-0.8409492305392559
RFX1	-0.7163195716048149
FAM149B1	0.6134602982801791
ZNF143	0.5547338839537825
NSFL1C	-0.82165245057027
EIF3F	-0.8908569176498095
NOC3L	0.922512860301778
TBL2	-0.503123918275461
PSMB2	-0.8745165248873881
RHBDD2	-0.8344291107637067
TSNAX	0.639609148722586
PNKP	-1.0
PEX1	0.5574077571647731
CPSF1	-0.9358062185996991
SEC22A	0.5821448882781556
NDUFS2	-0.6137715723074857
SPINT1	-0.4103444834159968
SLC44A2	-0.6202112625740505
MAP3K11	-0.6435224501219063
ORMDL2	-1.0
KIFC3	-0.4409801118519638
UPF3B	1.0
GCN1	-0.674995246952244
HSP90AA1	1.0
SEC13	-0.3093114443602519
MRPS22	0.9440871521857218
FAM216A	0.8808584819705921
NAT1	0.5813606649698985
CAPN5	-0.9028097942494092
EPHB4	-0.4519604733381842
AMIGO1	-0.7949823718901149
RPL28	-1.0
PIH1D1	-0.7782350809616311
RPL26	1.0
IBA57	-0.7218965107334143
TMEM126A	0.8611961752271855
CEBPZ	1.0
HADHA	-0.7591354513854927
KRT23	0.5405778871181877
GPATCH2	0.9428319045354814
SLC29A1	-1.0
MOB1A	0.3550473787388973
MRPL3	0.4837378546866429
VCP	-0.6394987193465478
GGPS1	1.0
ABHD12	-0.8747548839788958
SREBF1	-0.6748276260617054
MRPL23	-0.8491310908019783
UBA3	0.7954225876587305
IFITM1	-0.74344309982655
COPS4	0.7834495996825933
MTIF3	0.8758126489190599
ENY2	0.531891106558444
DBI	0.7168197777655072
PDCD5	0.2789968539309557
ZNF20	0.6348205762788492
EDC4	-0.6893225294144122
KLHL25	-1.0
PLK1	-0.5866517563762121
RBM14	-0.736670137205688
DPY30	0.7587198142498612
FBXO31	-0.8343455522403288
C1GALT1C1	1.0
DDX50	1.0
GTF2E1	0.7204366440755009
TSC22D3	-0.5565417337121557
PHF6	1.0
CCDC125	0.6454571409820632
ATG4A	0.8442323813038689
CXCL16	-0.9128020810205244
PDZD8	0.3462698201305412
NICN1	-1.0
PLXND1	-0.6556123271912634
ANKRD46	0.6644329936868292
RPS7	0.676859036753547
KDELR1	-1.0
ANGEL1	-0.8998210708926876
SLC9A3R1	-0.3995745200442762
LSM1	0.5721060420461335
P3H1	-0.9787828442937484
SERF2	0.1938205497383102
NFKBIE	-1.0
DCTN6	1.0
MLF2	-0.5134803937284492
SCCPDH	0.6809250292300956
DNAJC2	1.0
MTIF2	1.0
FZR1	-0.6465433416168485
C7orf26	-0.3325565619186444
DYNLL1	0.3397306756680782
DBR1	0.5477478260842734
VPS4A	-0.5889355030477293
ZNF226	0.8399160263153174
EIF2A	1.0
C17orf80	0.6821556048496293
DHX29	1.0
RHBDF1	-0.4226866572184156
FAM83A	-0.6119915299039445
CYB561	-0.4588317843586031
CEP44	0.0353016576950602
VPS25	-0.7227372195568402
TNPO2	-0.7510766369029177
PNPLA8	1.0
IDH3B	-1.0
TRAPPC6B	1.0
DIS3L2	-0.8901238935767832
PARG	0.877140040636174
CEP89	0.2657579083524162
RNPEP	-0.717440811595693
EXT2	-0.7988560962718259
TM7SF2	-0.955965161098929
GZMB	0.9190618212261022
RWDD1	0.5940549327791619
ATG2A	-0.8585421923722697
RND3	1.0
FBXO5	0.5070579897928784
TIPRL	0.6563660218023631
PAIP2	0.6762969809448641
PSMG1	0.6449805248001226
HEXB	0.6335238746130003
MIS12	0.5368853523088368
NDUFB11	-1.0
NECTIN2	-0.4983752338551635
BLOC1S2	0.6357754531805682
MAPK6	1.0
PCDH1	-0.7300449774225213
RAC3	-1.0
CCT2	0.4866480772532554
PEX10	-0.7887802438527399
RPL36A-HNRNPH2	0.6052759688915536
TEFM	0.3766409598287799
FSD1	-1.0
PREB	-0.5797971360165152
CASP3	1.0
