	SScmap	SSfisher	SSlincs	SSlincs_Norm	SSpearson_corr	SSspearman_corr	SSzhang	SSzhang_Norm
S1.txt	0.0699244332493703	-1.323504814639286	-0.29289423775721013	-0.8192744955606888	-0.0985332367123713	-0.08511142721669036	95.33997155049786	-0.738493689042662

S10.txt	1.46247047951535	-2.676192293909156	-0.3422972275595533	-0.9490653663295785	-0.08591865102191032	-0.0269000579744878	127.83483483483484	0.09149170629257557

S10S1.txt	-1.75260804769001	-1.3058362769263692	-0.04012919080381408	0.33619626916996415	0.05050438763893351	-0.01307986849966703	263.48333333333335	4.664943960192149

S10S10.txt	0.214018341755568	2.3706810287543667	0.4436666852688199	1.2956418223777963	0.19195229372502945	0.2886907872998561	214.35365853658536	3.321567988706002

S10S11.txt	-1.78078471767019	2.5925723109577157	0.3986447490307278	1.0364295004806245	0.16011690680495963	0.16394938810439336	169.4923076923077	1.5550081604620185

S10S12.txt	-0.299767981438515	0.8071401993778666	0.3819607221742649	0.9921753813499108	0.09242523563576141	0.0327811807235991	114.4123112659698	0.3463590978735839

S10S13.txt	-1.51492188230892	2.339310034276036	-0.11659794796649792	0.36052700285238226	-0.04175925953898915	-0.19018124642229123	159.24146341463415	2.9265423672672473

S10S14.txt	-1.86416211714629	0.8256188377519487	0.2550854603342788	0.7276718051228606	-5.238306953948835e-05	-0.18181026290785396	157.02090592334494	0.9118126813531473

S10S15.txt	-1.83478260869565	-0.7700994285661082	0.2589129296863927	0.6711482271131257	0.007732323282606993	-0.1819034665915957	179.06951219512194	2.7508330083527874

S10S16.txt	0.0736851800681587	0.5826100175209401	0.04104641804132522	0.5146775666696229	0.01799940291862586	-0.11887329183950188	171.23170731707316	1.93987327074618

S10S17.txt	-1.85442453353039	-0.9695320197414456	-0.01427196749206247	0.1802983974973929	-0.009564171940610197	-0.17696458380386454	164.61951219512196	1.4205627253134177

S10S18.txt	-1.85221402214022	-0.9925175473677301	-0.007368826342740414	0.31662511957045486	-0.022775562842520948	-0.2093951191754481	144.0487804878049	1.0963762052077908

S10S19.txt	0.110723146191308	-0.9725764298365819	0.005331108711566612	0.2801858393394864	-0.013177356798666648	-0.22253510872478144	158.65853658536585	1.4374818954320758

S10S2.txt	-1.90044019855765	-0.9683838724255264	-0.06746176947747703	0.22950758467270238	-0.09564354554366984	-0.14135278599656328	69.07948717948717	-0.7663487644004647

S10S20.txt	0.0672997142066931	0.7520306880915388	0.40761236271342305	1.0485923634073244	0.09301519551165392	-0.1626466626757642	182.24512195121952	2.049130207708828

S10S21.txt	-1.83214583140557	2.6032663554028743	0.005855369977696173	0.25228381015123874	-0.000845977394739364	-0.2507154654951888	167.05853658536586	0.6584762391114338

S10S22.txt	-1.79302090046957	2.3457368826891383	0.10097965818589716	0.662239542178184	0.07803759447254727	-0.048157089929795296	212.7746806039489	2.548931497355663

S10S23.txt	0.0783010156971375	-0.985703629094702	0.00599588695617001	0.30589168969885216	0.03780243483132231	-0.22458941937859414	183.53780487804877	1.2573667665391794

S10S24.txt	0.0981152993348114	2.6226849468746467	0.013352215584973376	0.372017618811211	0.040406480869011024	-0.1899043005851014	158.6719512195122	0.9122347043725875

S10S25.txt	-1.87644288484625	0.6579114652558518	0.028036778885519698	0.37674948946599707	0.01228173643900967	-0.23026038634924897	174.3170731707317	1.764727610476377

