"Name"	"Score"
"S15S27.txt"	"S15S27.txt"	1.94500761181851e-09
"S3S11.txt"	"S3S11.txt"	2.57893956766022e-08
"S12S11.txt"	"S12S11.txt"	1.56114691938183e-07
"S14S5.txt"	"S14S5.txt"	1.03388333686889e-06
"S12S5.txt"	"S12S5.txt"	1.91409871525399e-06
"S15S5.txt"	"S15S5.txt"	5.95183361114017e-06
"S14S6.txt"	"S14S6.txt"	6.29623917885797e-06
"S15S11.txt"	"S15S11.txt"	7.42024473314218e-06
"S9S2.txt"	"S9S2.txt"	2.288818359375e-05
"S14S1.txt"	"S14S1.txt"	3.25441360473633e-05
"S15S2.txt"	"S15S2.txt"	3.33061784561989e-05
"S3S12.txt"	"S3S12.txt"	3.33061784561989e-05
"S12S29.txt"	"S12S29.txt"	3.64510470315882e-05
"S3S17.txt"	"S3S17.txt"	3.64510470315882e-05
"S6S8.txt"	"S6S8.txt"	3.98395723271864e-05
"S17S17.txt"	"S17S17.txt"	7.17180993966791e-05
"S12S6.txt"	"S12S6.txt"	8.39857379371001e-05
"S7S12.txt"	"S7S12.txt"	8.39857379371001e-05
"S3S16.txt"	"S3S16.txt"	0.000105633364691363
"S15S26.txt"	"S15S26.txt"	0.000151975907620188
"S6S20.txt"	"S6S20.txt"	0.000174733713649421
"S3S10.txt"	"S3S10.txt"	0.000187135949185995
"S6S14.txt"	"S6S14.txt"	0.000214149097308893
"S12S7.txt"	"S12S7.txt"	0.000228828200522836
"S3S6.txt"	"S3S6.txt"	0.00029621211915609
"S17S18.txt"	"S17S18.txt"	0.000310858889863366
"S3S9.txt"	"S3S9.txt"	0.000315419536834574
"S12S17.txt"	"S12S17.txt"	0.000453797628539359
"S3S13.txt"	"S3S13.txt"	0.000535005609565714
"S12S2.txt"	"S12S2.txt"	0.000753700952577419
"S2S6.txt"	"S2S6.txt"	0.000795370222244745
"S6S1.txt"	"S6S1.txt"	0.00114430806755888
"S5S8.txt"	"S5S8.txt"	0.0013286793198025
"S3S15.txt"	"S3S15.txt"	0.00140262178811177
"S13S22.txt"	"S13S22.txt"	0.00144765606448447
"S2S26.txt"	"S2S26.txt"	0.00161244333755482
"S6S5.txt"	"S6S5.txt"	0.00169076604383833
"S6S23.txt"	"S6S23.txt"	0.00185694676365589
"S16S11.txt"	"S16S11.txt"	0.00254973262893993
"S3S5.txt"	"S3S5.txt"	0.00266430901568393
"S15S7.txt"	"S15S7.txt"	0.00273268715880439
"S5S9.txt"	"S5S9.txt"	0.00290636391645397
"S2S5.txt"	"S2S5.txt"	0.00303409661195658
"S2S28.txt"	"S2S28.txt"	0.00359282566175633
"S9S11.txt"	"S9S11.txt"	0.00537508722797441
"S6S24.txt"	"S6S24.txt"	0.00558793544769287
"S5S14.txt"	"S5S14.txt"	0.00572853801790228
"S12S20.txt"	"S12S20.txt"	0.00580776160876829
"S12S8.txt"	"S12S8.txt"	0.00668206913895552
"S17S22.txt"	"S17S22.txt"	0.00701804983223251
"S12S21.txt"	"S12S21.txt"	0.00784014833768035
"S3S4.txt"	"S3S4.txt"	0.00813139122465793
"S5S22.txt"	"S5S22.txt"	0.00813139122465793
"S2S3.txt"	"S2S3.txt"	0.00826884457739997
"S12S4.txt"	"S12S4.txt"	0.00843159465146922
