"Name"	"Score"
"S5S19.txt"	"S5S19.txt"	8.77154702577228e-07
"S15S14.txt"	"S15S14.txt"	0.000145666544897662
"S14S25.txt"	"S14S25.txt"	0.000280920524993292
"S10S9.txt"	"S10S9.txt"	0.00040295930744691
"S8S18.txt"	"S8S18.txt"	0.000500677163122637
"S14S21.txt"	"S14S21.txt"	0.00144765606448447
"S10S13.txt"	"S10S13.txt"	0.00153716776827587
"S16S10.txt"	"S16S10.txt"	0.00158096251684869
"S9S11.txt"	"S9S11.txt"	0.00160861277463148
"S16S18.txt"	"S16S18.txt"	0.00203579976505495
"S12S12.txt"	"S12S12.txt"	0.00273268715880439
"S16S17.txt"	"S16S17.txt"	0.00273268715880439
"S10S28.txt"	"S10S28.txt"	0.00309859829772192
"S16S9.txt"	"S16S9.txt"	0.00366535215170766
"S15S25.txt"	"S15S25.txt"	0.00402235872134205
"S16S2.txt"	"S16S2.txt"	0.00430743240790657
"S17S11.txt"	"S17S11.txt"	0.00430743240790657
"S9S3.txt"	"S9S3.txt"	0.00440411204882738
"S5S32.txt"	"S5S32.txt"	0.00510342949865724
"S17S10.txt"	"S17S10.txt"	0.00524600845391395
"S15S29.txt"	"S15S29.txt"	0.00601045133113628
"S7S6.txt"	"S7S6.txt"	0.00618149208524039
"S10S1.txt"	"S10S1.txt"	0.00703918933868408
"S7S7.txt"	"S7S7.txt"	0.00785780723504161
"S14S30.txt"	"S14S30.txt"	0.00820090795769894
"S15S19.txt"	"S15S19.txt"	0.00890266641182865
"S9S10.txt"	"S9S10.txt"	0.00972645808769201
"S4S22.txt"	"S4S22.txt"	0.0100748329482516
"S7S26.txt"	"S7S26.txt"	0.0104650379059476
"S16S5.txt"	"S16S5.txt"	0.0120408251650395
"S16S13.txt"	"S16S13.txt"	0.0126052364913857
"S9S6.txt"	"S9S6.txt"	0.0146450048334615
"S10S22.txt"	"S10S22.txt"	0.0161544271385764
"S10S29.txt"	"S10S29.txt"	0.0177913247489841
"S16S20.txt"	"S16S20.txt"	0.0183667373918353
"S10S17.txt"	"S10S17.txt"	0.0189575756259898
