"Name"	"Score"
"S15S14.txt"	"S15S14.txt"	2.19745527051899e-06
"S8S6.txt"	"S8S6.txt"	7.09058794592748e-06
"S5S30.txt"	"S5S30.txt"	2.5194427149294e-05
"S14S21.txt"	"S14S21.txt"	2.76719409691327e-05
"S5S7.txt"	"S5S7.txt"	2.76911527536526e-05
"S8S2.txt"	"S8S2.txt"	3.03907439346643e-05
"S16S2.txt"	"S16S2.txt"	3.33061784561989e-05
"S7S22.txt"	"S7S22.txt"	7.7650229764054e-05
"S14S28.txt"	"S14S28.txt"	8.89529359056969e-05
"S5S29.txt"	"S5S29.txt"	0.000145666544897662
"S16S4.txt"	"S16S4.txt"	0.000260710716247558
"S5S31.txt"	"S5S31.txt"	0.00029621211915609
"S6S3.txt"	"S6S3.txt"	0.000335653822228854
"S16S11.txt"	"S16S11.txt"	0.000343270960031337
"S16S18.txt"	"S16S18.txt"	0.000343270960031337
"S7S20.txt"	"S7S20.txt"	0.00035695843230008
"S9S2.txt"	"S9S2.txt"	0.000363867493749397
"S5S27.txt"	"S5S27.txt"	0.000427749424727119
"S9S5.txt"	"S9S5.txt"	0.000481154486464719
"S14S19.txt"	"S14S19.txt"	0.000500677163122637
"S5S25.txt"	"S5S25.txt"	0.000509872075392553
"S15S27.txt"	"S15S27.txt"	0.000547771235760097
"S6S11.txt"	"S6S11.txt"	0.000571605479074884
"S17S11.txt"	"S17S11.txt"	0.000604733263245631
"S6S13.txt"	"S6S13.txt"	0.000753700952577419
"S17S12.txt"	"S17S12.txt"	0.000795370222244745
"S16S5.txt"	"S16S5.txt"	0.000981768574908135
"S17S10.txt"	"S17S10.txt"	0.00103365679023244
"S5S11.txt"	"S5S11.txt"	0.00120323004468756
"S8S21.txt"	"S8S21.txt"	0.00143682410761827
"S8S11.txt"	"S8S11.txt"	0.00161244333755482
"S5S32.txt"	"S5S32.txt"	0.00273268715880439
"S7S6.txt"	"S7S6.txt"	0.00282606554538996
"S15S28.txt"	"S15S28.txt"	0.00302151424326521
"S15S23.txt"	"S15S23.txt"	0.00316647356982653
"S16S20.txt"	"S16S20.txt"	0.00320025549854712
"S3S11.txt"	"S3S11.txt"	0.00359282566175633
"S7S23.txt"	"S7S23.txt"	0.00406597964291809
"S13S28.txt"	"S13S28.txt"	0.00456106518045998
"S10S15.txt"	"S10S15.txt"	0.00572853801790228
"S4S21.txt"	"S4S21.txt"	0.00603474753347586
"S5S24.txt"	"S5S24.txt"	0.0063392955331656
"S5S16.txt"	"S5S16.txt"	0.00672073606869918
"S4S22.txt"	"S4S22.txt"	0.00728368706706787
"S18.txt"	"S18.txt"	0.00813139122465793
"S14S5.txt"	"S14S5.txt"	0.00890266641182865
"S16S30.txt"	"S16S30.txt"	0.0095074473419548
"S5S9.txt"	"S5S9.txt"	0.00997727245238549
"S5S10.txt"	"S5S10.txt"	0.011182957673563
"S10S20.txt"	"S10S20.txt"	0.0119767007479037
"S10S24.txt"	"S10S24.txt"	0.0123908411566908
"S5S3.txt"	"S5S3.txt"	0.0127507847626933
"S8S15.txt"	"S8S15.txt"	0.0161544271385764
"S10S14.txt"	"S10S14.txt"	0.0172616722287018
"S16S29.txt"	"S16S29.txt"	0.0178999005972226
"S6S2.txt"	"S6S2.txt"	0.0195641685145217
"S14S23.txt"	"S14S23.txt"	0.0209744447574618
"S3S2.txt"	"S3S2.txt"	0.0212823682371146
"S9S4.txt"	"S9S4.txt"	0.0238239548848136
"S10S17.txt"	"S10S17.txt"	0.0265728132860278
"S5S15.txt"	"S5S15.txt"	0.0266388617215861
"S13S14.txt"	"S13S14.txt"	0.0282273887619316
"S7S7.txt"	"S7S7.txt"	0.0296492052068927
"S7S16.txt"	"S7S16.txt"	0.0299077924258436
"S16S16.txt"	"S16S16.txt"	0.0300221592849492
"S5S28.txt"	"S5S28.txt"	0.0326318128251234
"S7S18.txt"	"S7S18.txt"	0.03875425046657
"S17S15.txt"	"S17S15.txt"	0.0401462039187307
"S2S5.txt"	"S2S5.txt"	0.0401462039187307
"S4S19.txt"	"S4S19.txt"	0.0417121118524892
"S16S21.txt"	"S16S21.txt"	0.0419407322098571
"S9S9.txt"	"S9S9.txt"	0.0432513983477521
"S16S28.txt"	"S16S28.txt"	0.0445542478462181
"S9S10.txt"	"S9S10.txt"	0.0469477554357946
"S16S13.txt"	"S16S13.txt"	0.0493257420629513
"S5S20.txt"	"S5S20.txt"	0.0506725262569339
"S3S12.txt"	"S3S12.txt"	0.0509036942236637
"S5S17.txt"	"S5S17.txt"	0.0510004360076315
"S5S23.txt"	"S5S23.txt"	0.0510004360076315
"S7S30.txt"	"S7S30.txt"	0.0522384717157021
"S10S21.txt"	"S10S21.txt"	0.0522824944601791
"S7S24.txt"	"S7S24.txt"	0.0619854447604044
"S10S19.txt"	"S10S19.txt"	0.0639691139366259
"S5S21.txt"	"S5S21.txt"	0.0644757967539245
"S7S26.txt"	"S7S26.txt"	0.0644757967539245
"S9S11.txt"	"S9S11.txt"	0.0682080350148024
"S9S6.txt"	"S9S6.txt"	0.0696198702027509
"S15S25.txt"	"S15S25.txt"	0.0714087231370891
"S16S1.txt"	"S16S1.txt"	0.0758958986608002
"S16S12.txt"	"S16S12.txt"	0.0770067228600036
"S5S26.txt"	"S5S26.txt"	0.0770067228600036
"S14S29.txt"	"S14S29.txt"	0.0829657479983201
"S7S5.txt"	"S7S5.txt"	0.0871480547607617
"S6S23.txt"	"S6S23.txt"	0.0893104913374246
"S9S1.txt"	"S9S1.txt"	0.0964276378778388
"S10S18.txt"	"S10S18.txt"	0.0973677344434955
"S9S12.txt"	"S9S12.txt"	0.100763564061811
"S5S2.txt"	"S5S2.txt"	0.103069267170968
"S8S5.txt"	"S8S5.txt"	0.109001217602729
"S8S3.txt"	"S8S3.txt"	0.113422961678961
"S8S7.txt"	"S8S7.txt"	0.118379953276847
"S6S28.txt"	"S6S28.txt"	0.120697883125174
"S13.txt"	"S13.txt"	0.121635340699288
"S11S11.txt"	"S11S11.txt"	0.121637940555489
"S6S27.txt"	"S6S27.txt"	0.124963278849367
"S14S26.txt"	"S14S26.txt"	0.128356861464937
"S14S24.txt"	"S14S24.txt"	0.129256094936095
"S11S23.txt"	"S11S23.txt"	0.130337365793044
"S13S30.txt"	"S13S30.txt"	0.130337365793044
"S6S16.txt"	"S6S16.txt"	0.130337365793044
"S9S15.txt"	"S9S15.txt"	0.130337365793044
"S12.txt"	"S12.txt"	0.136422106956591
"S9S8.txt"	"S9S8.txt"	0.136422106956591
"S10.txt"	"S10.txt"	0.139552118914767
"S6S9.txt"	"S6S9.txt"	0.139552118914767
"S3S27.txt"	"S3S27.txt"	0.142741748148612
"S12S25.txt"	"S12S25.txt"	0.143705814418686
"S16S26.txt"	"S16S26.txt"	0.146379937054466
"S17S13.txt"	"S17S13.txt"	0.157139413188051
"S17S9.txt"	"S17S9.txt"	0.157139413188051
"S16S3.txt"	"S16S3.txt"	0.159616188749434
"S3S17.txt"	"S3S17.txt"	0.159616188749434
"S9S3.txt"	"S9S3.txt"	0.162119092750685
"S4S23.txt"	"S4S23.txt"	0.163182888252156
"S6S18.txt"	"S6S18.txt"	0.163182888252156
"S5S5.txt"	"S5S5.txt"	0.172919481825547
"S10S3.txt"	"S10S3.txt"	0.174283933999013
"S15S6.txt"	"S15S6.txt"	0.174283933999013
