	SScmap	SSfisher	SSlincs	SSlincs_Norm	SSpearson_corr	SSspearman_corr	SSzhang	SSzhang_Norm
drug_1.txt	-0.0561759397365145	-0.7421496040913291	-0.007901351652746816	0.0	-0.06234962774977376	-0.009709704817538026	3.2884652224737376	-8.61704689469239

drug_10.txt	-0.0216320540833772	-0.9806519581194841	-0.23787365017302978	-0.778170985355659	-0.08372473537183958	-0.04499311393180229	3.023123116078864	-5.591701543925238

drug_100.txt	-0.011297555830756	-1.16409704268072	-0.06758373004486465	-0.13500613562629066	-0.06509328260917249	-0.08235088995709429	2.3272637352756047	-10.434665752774604

drug_101.txt	-0.0876185721417873	-1.2304289304886453	-0.06392403481882125	-0.11198499117506405	-0.06668940685003422	-0.017396850304454734	3.486336073937674	-4.805751244843544

drug_102.txt	-0.00895258843336721	-1.325239091018851	-0.07752076789554205	-0.14617123726905062	-0.05874261660617263	-0.07553390601707093	5.526098294257242	-2.633470222172525

drug_103.txt	-0.0380911682290601	-1.2408527747502682	-0.07788626546978664	-0.14027987979695322	-0.06406579179823903	-0.04658924115297119	1.547776826450546	-8.286142833459698

drug_104.txt	0.138395869399364	1.3606379260646873	-0.054712409816966345	-0.09821402579013566	-0.03699672149795274	-0.074538408178932	5.274435752180559	-3.7865043944647487

drug_105.txt	0.00820237846388749	1.3670672036093134	-0.060913309986349834	-0.10503595047466757	-0.04406941456511262	0.058625417509181384	1.437108799255619	-10.492426427441945

drug_106.txt	-0.0304984386720936	-1.1199380503697665	-0.12734799609154196	-0.23743018731019983	-0.07656136334778683	-0.13746025878240575	3.2223369027652344	-6.293070295986957

drug_107.txt	-0.0206689965052421	-0.3577624604292162	-0.3212214880069504	-0.9041068078067782	-0.12533234454148623	-0.20794328107019266	-0.6296939202370759	-11.793874897814026

drug_108.txt	-0.0470793809286071	-0.4053535660476624	-0.331770039763876	-0.88224402644628	-0.1305370542021506	-0.20515565998449695	-0.9800025803122178	-14.239635283788456

drug_109.txt	-0.00402296987419304	-0.42938204103885314	-0.3129150850016422	-0.8611136889215214	-0.08752617488664101	-0.2062918527869551	-0.24668566714754303	-10.447923054667976

drug_11.txt	1.78380564632595	0.9643479964754742	-0.2478518459824166	-0.792632488247889	-0.07529978517459186	-0.03538546384579483	3.556686722729814	-7.872885982342131

drug_110.txt	-0.0498252621068397	-0.7910113871940159	-0.12244447651334762	-0.240250441891223	-0.1751302958580847	-0.17845816383088492	0.8027800909364579	-9.320233668491305

drug_111.txt	-0.0680961607402932	-0.7344582937308523	-0.09944636149999474	-0.19200472161448956	-0.1393274843335266	-0.16756376306619516	0.9077616573423566	-7.460314473489849

drug_112.txt	0.0147987974747835	-0.658864376716084	-0.1102836349558757	-0.23463124583165432	-0.11802433962608593	-0.1926362255464276	0.7677152117224366	-8.089208419612667

drug_113.txt	-0.0384568169390936	-0.6364432752777667	-0.10798545522357425	-0.20338199954520786	-0.13340713208988247	-0.1831934280646877	0.7277125532189395	-8.813813905070418

drug_114.txt	-0.0268597104343484	-0.8533681641080597	-0.10414448092356912	-0.20605992033628862	-0.1415649900043284	-0.15402405167146924	1.2524972339834939	-8.632739496450847

drug_115.txt	0.0242346437054376	-0.6866036188526892	-0.10756039399875307	-0.21336165508431673	-0.130054356373765	-0.1717238037467913	0.30527439274697693	-12.166685754004698

drug_116.txt	-0.071553936700583	-0.7676206631534221	-0.11131383722361629	-0.22603303485866608	-0.1716052510725549	-0.20845150824491238	2.7024821821622234	-5.29433957134786

drug_117.txt	-0.0435829305855253	1.1261151671919873	-0.08440232887209367	-0.16971158885550508	-0.1076602094886662	-0.0823683605781842	5.488705269701271	-4.426020957696394

drug_118.txt	-0.105425664320421	-1.1894655922325388	-0.06608198740546317	-0.13251461564235434	-0.11786148934938946	-0.051556832062008257	6.127377503587025	-1.4576979905994585

drug_119.txt	-0.0333999001497753	-0.7315348236352149	-0.2776707317396268	-0.9497835075245387	-0.15671519112403165	-0.16075405565548345	2.1589081369754832	-4.456124143422835

drug_12.txt	-0.00197906603298525	-0.9765339388192849	-0.24363418574606605	-0.7957748078221754	-0.11045990300864972	-0.05078932953829282	0.7931449705414355	-7.189588077428736

drug_120.txt	-0.092609390895061	0.9863335387023346	-0.0799619555555175	-0.16758611650254662	-0.1463814318756367	-0.06518411747306843	6.123643869999179	-2.3352725280859685

drug_121.txt	-0.0249271114972563	1.2220235306197256	-0.0595855325773062	-0.10145837084964171	-0.08178465136970213	-0.1004111949332775	3.9576085979130746	-4.297320849703824

drug_122.txt	-0.00525661723864423	0.8271700723264381	-0.08310697705385034	-0.18145381682194045	-0.05254665136379994	0.12303449520309247	5.162508845388474	-2.7140225628414845

drug_123.txt	-0.0863349996650047	-0.9419666358906011	-0.08996857819470734	-0.18398718420196158	-0.09527982640139145	-0.04684877283827351	2.018791319204169	-6.908415855025958

